text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Saya kehilangan kucing betina pakai kolar pink, umo tak pasti tapi dah besar. Hilang dari tahun lepas masih mencarinya hingga sekarang. Hilang di shah alam, dia kucing penakot sesiapa jumpa bole tengok corak di tangn &amp; kakinya. Mohon RT harap ada keajaiban jumpa semula. TQ https://t.co/tltDdfAKH5	66504	Positive	29	1561	2022-01-23T13:27:57.598067Z	2022-01-23T13:27:57.598083Z	6.518
Satu lagi kebakaran besar hari ini di Israel. Residents of Abu Ghosh, Ma'ale Hahamisha told to leave as fire brigade warns flames not under control. Ya Allah, atas setiap satu kesulitan yang mereka lakukan ke atas saudara kami di , Kau timpakanlah mereka dengan bencana. https://t.co/aidqviWIJ9	66503	Positive	29	1557	2022-01-23T13:27:50.663660Z	2022-01-23T13:27:50.663669Z	7.167
POCO X3 Pro 8gb+256gb jadi rm1099. Hmm hmm hmmm https://t.co/so0wiZzNAT	66502	Neutral	29	1555	2022-01-23T13:27:43.146566Z	2022-01-23T13:27:43.146578Z	2.838
Ada lagi org percaya mamat ni?	66501	Negative	29	1554	2022-01-23T13:27:39.960679Z	2022-01-23T13:27:39.960687Z	2.778
@ainrara95 Weh tengok kat mana ?	66500	Neutral	29	1553	2022-01-23T13:27:36.789931Z	2022-01-23T13:27:36.789945Z	7.308
Berapa jam je I tidur. Aura I kuat jugak ni ...i shared dgn you disini menda baik .I perlukan kawan atau sahabat https://t.co/dUklK3F2Y8	66499	Positive	29	1552	2022-01-23T13:27:29.088668Z	2022-01-23T13:27:29.088681Z	22.784
@mynocontext Mencari di manakah relevan PSA dia ni. https://t.co/mnEn2VXZTT	66498	Negative	27	1790	2022-01-24T09:12:30.284975Z	2022-01-24T09:12:30.284989Z	4.576
@erul_kerul Hb nyah	66497	Negative	29	1550	2022-01-23T13:26:59.602191Z	2022-01-23T13:26:59.602203Z	15.463
@MrSugarfree310 Cantik itu	66496	Positive	29	1549	2022-01-23T13:26:43.774290Z	2022-01-23T13:26:43.774305Z	26.69
@Sarawak_Aritok X pakei selepar/ kasut sik hal juak...mun masuk/keluar simpang x bri signal,..hahaha..	66495	Positive	27	1789	2022-01-24T09:12:25.261151Z	2022-01-24T09:12:25.261165Z	9.483
Betullah orang kata, manusia ni awal awal je beria. Bila dah jumpa orang baru or bosan, mula la berubah sikit sikit. https://t.co/yNSzmn4KyT	66494	Positive	29	1547	2022-01-23T13:26:12.532871Z	2022-01-23T13:26:12.532883Z	3.37
@irfaanfikri Makan lah	66493	Positive	29	1546	2022-01-23T13:26:08.797712Z	2022-01-23T13:26:08.797724Z	1.475
@ferrcomell hahahaha jgn emosi	66492	Negative	29	1545	2022-01-23T13:26:06.908871Z	2022-01-23T13:26:06.908885Z	2.9
SITUASI PENYAKIT COVID-19, WABAK KOLERA DAN WABAK DENGGI NEGERI SABAH 09 JUN 2021 Sumber: Pengarah Kesihatan Nege https://t.co/fGqvS6gg3L	66491	Neutral	29	1544	2022-01-23T13:26:03.641430Z	2022-01-23T13:26:03.641444Z	4.174
Buku Lawas &gt; Linguistik Bandingan Tipologis Oleh : Gorys Keraf Tahun 1990. 197 Halaman Harga 65.000. Minat? https://t.co/3VB7IFytdP	66490	Neutral	27	1788	2022-01-24T00:30:56.520650Z	2022-01-24T00:30:56.520662Z	13.729
Nampak seronok disitu @ Kuala Lumpur, Malaysia https://t.co/nFr38FSLOa	66488	Positive	29	1541	2022-01-23T13:25:55.149103Z	2022-01-23T13:25:55.149119Z	2.814
Hi orang ampang. Dekat mana nk jogging ni yang tak kena saman? Cuaca mcm tgh syok ja ni nk jogging	66487	Positive	29	1540	2022-01-23T13:25:51.939009Z	2022-01-23T13:25:51.939024Z	5.808
Sabah sabah sabah sabah	66486	Neutral	29	1539	2022-01-23T13:25:45.690225Z	2022-01-23T13:25:45.690245Z	2.12
Diungkapkan Arsjad, Musyawarah Nasional (Munas) VIII Kadin yang akan digelar di Kendari, Sulawesi Tenggara, akhir J https://t.co/tbpsIi3D4x	66485	Neutral	27	1563	2022-01-23T13:28:03.924710Z	2022-01-23T13:28:03.924723Z	6.982
@effie_mohamad Comelnya diaaaa ni	66484	Positive	29	1537	2022-01-23T13:25:33.212194Z	2022-01-23T13:25:33.212202Z	2.347
@symmirilhm Palam cit. tmpt kau x hujan ke tu	66483	Neutral	29	1536	2022-01-23T13:25:30.511374Z	2022-01-23T13:25:30.511386Z	80.79
@fiq_skyrover @AmirulFuturist Ini hal perlembagaan. Bila pulak Fed Gov mintak tangguh. Sebab Covid-19 lah DUN dibia https://t.co/7YVgfc7Vod	66482	Positive	29	1535	2022-01-23T13:24:09.236164Z	2022-01-23T13:24:09.236179Z	5.264
@chicsinred @dayangnoor Uish, jangan cakap kuat2. Hehe.	66481	Positive	29	1534	2022-01-23T13:24:03.602829Z	2022-01-23T13:24:03.602842Z	3.767
Tahukah anda bahawa pada Julai 2019, seramai 280+ orang termasuk nelayan-nelayan daripada Pulau Pinang, Kedah dan Perak pernah turun ke Parliamen utk membantah #PenangSouthReclamation? Ini adalah hari bersejarah &amp; solidariti utk para nelayan! #PenangTolakTambak #CancelPSR https://t.co/OzLuOJtKky	66480	Positive	29	1533	2022-01-23T13:23:59.495256Z	2022-01-23T13:23:59.495269Z	2.872
COVID-19: Kejayaan UK rekod kematian sifar yakinkan kerajaan keberkesanan PICK JOHOR BAHRU, 6 JUN: Kejayaan United https://t.co/UWD4XbgJz3	66479	Positive	29	1532	2022-01-23T13:23:56.223762Z	2022-01-23T13:23:56.223783Z	4.298
Kerja aku dlm sebulan cmtu dah boleh settle. Tapi sbb rule sampah yg dorg ni buat, aku tak boleh nak masuk. Mana ak https://t.co/YcR3difQcy	66478	Positive	29	1531	2022-01-23T13:23:51.560640Z	2022-01-23T13:23:51.560654Z	4.093
Polis memandang serius dakwaan itu dan tidak teragak-agak mengambil tindakan tegas. #AWANInews #AWANI745 https://t.co/7hfbCwGiMl	66477	Positive	29	1530	2022-01-23T13:23:47.044859Z	2022-01-23T13:23:47.044873Z	40.783
Pengawasan lalulintas media pembawa domestik masuk di terminal kargo bandara @HumasBKIPM #MenteriKelautanPerikanan #MenteriTrenggono #SaktiWahyuTrenggono #MenteriKKP https://t.co/fHooKfU7BN	66476	Neutral	27	1560	2022-01-23T13:27:56.577857Z	2022-01-23T13:27:56.577873Z	1.781
selama ni aku bodoh2 patutlah dapat jantan	66475	Negative	29	1528	2022-01-23T13:23:03.400391Z	2022-01-23T13:23:03.400406Z	4.365
nak angkat satu la makerz ni	66474	Positive	29	1527	2022-01-23T13:22:58.670460Z	2022-01-23T13:22:58.670473Z	2.891
takutnya tengok feminist yang extremists ni, ya allah jauhkan lah	66473	Neutral	29	1526	2022-01-23T13:22:55.419420Z	2022-01-23T13:22:55.419429Z	4.32
I suka sabah &amp; sarawak But nowadays i into sarawak, hari2 tgok channel tvs, kalau show yg takde sub, pura2 faham j https://t.co/jkLR6Y4b4Z	66472	Positive	29	1525	2022-01-23T13:22:50.751121Z	2022-01-23T13:22:50.751135Z	3.991
Poster malas-malas yang pernah saya submit last minute untuk pertandingan Sungai Selangor anjuran @teamselangorofl Baru teringat ada simpan. Jadi saya kongsikan di sini untuk manfaat semua. #SayangiSungaiSelangor https://t.co/YMZ1TfGxlb	66471	Positive	29	1524	2022-01-23T13:22:46.354691Z	2022-01-23T13:22:46.354709Z	9.698
Susah jadi rakyat Selangor. Bola kena bantai. Politik kena bantai. @selangorfc diam pun kena bantai. Kes Covid pun kena bantai. Jalan rosak skit kena bantai. Kami ni dah rasa spt penduduk Gaza. Asyik kena blame je.	66470	Neutral	29	1523	2022-01-23T13:22:36.302722Z	2022-01-23T13:22:36.302735Z	9.444
[Hebahan @ NS Daily] Ahad, 06 Jun 2021 TAMPIN: Laporan paip utama pecah bersaiz 6 inci di Jalan Sungai Dua, Air K https://t.co/f3IMTLlaGL	66469	Neutral	29	1522	2022-01-23T13:22:26.496066Z	2022-01-23T13:22:26.496078Z	2.676
@YERIMxOL Capek jempol gak Nav??	66468	Neutral	27	1559	2022-01-23T13:27:54.433920Z	2022-01-23T13:27:54.433932Z	2.024
MASIH KETAWAIN INI ANDBWUDVAKSBAK https://t.co/utdty0HWqI	66467	Positive	27	1558	2022-01-23T13:27:52.057710Z	2022-01-23T13:27:52.057726Z	2.027
@zuhyrazack Thanks! Doakan kejayaan haha	66466	Positive	29	1519	2022-01-23T13:22:19.060714Z	2022-01-23T13:22:19.060724Z	3.943
@syumietera Yess Kedah memelihara budayanya dari dicemari budaya luar	66465	Positive	29	1518	2022-01-23T13:22:14.765771Z	2022-01-23T13:22:14.765787Z	5.917
Tiap tiap minggu ad ulcer! Hm	66464	Neutral	29	1517	2022-01-23T13:22:08.407786Z	2022-01-23T13:22:08.407803Z	2.802
apa lah yang korang tak puas hati dengan aku ha? benda tak betul semua korang tuju kat aku padahal aku sendiri takt https://t.co/gAZPZbw9MH	66463	Negative	29	1516	2022-01-23T13:22:05.248465Z	2022-01-23T13:22:05.248479Z	4.823
@TSDMujeebudeen @KEADILAN @anwaribrahim @dapmalaysia @DAPSYMalaysia Makan sabun lg baik	66462	Negative	29	1515	2022-01-23T13:22:00.022019Z	2022-01-23T13:22:00.022032Z	4.393
@warakyum Awak buat salah apa?	66461	Neutral	29	1514	2022-01-23T13:21:55.300063Z	2022-01-23T13:21:55.300075Z	3.879
@halduniawiii Sapiens yuval noah ke ? Berbaloi jugak tu. Beli je, baca nanti boleh. Haha.	66460	Positive	27	1556	2022-01-23T13:27:49.661369Z	2022-01-23T13:27:49.661377Z	2030.11
@halduniawiii Sapiens yuval noah ke ? Berbaloi jugak tu. Beli je, baca nanti boleh. Haha.	66460	Positive	29	1513	2022-01-23T13:21:51.039270Z	2022-01-23T13:21:51.039280Z	5.014
Semasa funeral ayahnya, datang seorang lelaki hensem yang mengaku dia adalah adik kandung ayahnya dan akhirnya tinggal sebumbung. Ibunya yang unstable, seakan terus tertarik dengan adik iparnya itu. India berasa ada something yang tak kena. Rasanya apa? Filem ni mindblown! https://t.co/Vy3MaVwtgT	66459	Positive	27	1506	2022-01-23T12:53:58.782929Z	2022-01-23T12:53:58.782941Z	9.574
Tersangka Penganiaya Santri di Deli Serdang hingga Meninggal Bertambah jadi 3 Orang: Penetapan kedua tersangka baru itu setelah polisi melakukan pemeriksaan mendalam terhadap tersangka utama yakni ALH (17) yang merupakan kakak kelas korban. https://t.co/1GZvknETxZ	66458	Negative	27	1505	2022-01-23T12:53:48.660426Z	2022-01-23T12:53:48.660439Z	8.023
@AWATNINews Biarlah dia balik kelantan.orang Kelantan semua kaya dah skrg.air tak payah buat bila nak minum.tingga https://t.co/S6kaT1nEeG	66457	Negative	27	1504	2022-01-23T12:53:40.215091Z	2022-01-23T12:53:40.215108Z	3830.779
Dialek Negeri Sembilan: moncikau #Dialek #DekadBahasaKebangsaan #BahasaJiwaBangsa https://t.co/6AyYklfdg2	66456	Neutral	27	1501	2022-01-23T11:49:48.789816Z	2022-01-23T11:49:48.789831Z	3.378
Pakai induction dengan temp control. Dapat tahu pasal temp-time relationship dengan meats. How meats break down by https://t.co/23oMvBRU4c	66455	Neutral	27	1500	2022-01-23T11:49:45.040753Z	2022-01-23T11:49:45.040767Z	5.538
Dron mampu mengesan suhu badan melebihi 37.5 darjah Celsius dari jarak 20m di udara. #AWANInews #AWANIpagi #HapusCOVID19 https://t.co/4Vfr6fgp4N	66454	Neutral	27	1499	2022-01-23T11:49:39.156545Z	2022-01-23T11:49:39.156560Z	8.543
Untuk geng kedah, hangpa kalau ada kemusykilan jangan tanya. Kalau hangpa tanya itu dianggap fitnah. Tapi kalau nak fitnah PH, tu takpe, tu dianggap persoalan. https://t.co/BHZPTEZz1e	66453	Negative	27	1498	2022-01-23T11:49:30.280238Z	2022-01-23T11:49:30.280252Z	8.217
@jusstabox 8 inch @ 36 pcs RM 20 DELIVERYYY AREA - selangor - kuala lumpur - melaka - negeri sembilan - teluk intan, perak - terengganu (tapi closed sampai 12/6, after tu openn) https://t.co/Litm4IhnDa	66452	Neutral	27	1497	2022-01-23T11:49:21.706815Z	2022-01-23T11:49:21.706823Z	1.972
#ShahAlam Sultan Selangor, Sultan Sharafuddin Idris Shah Alhaj menzahirkan ucapan tahniah kepada Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah sempena Ulang Tahun Hari Keputeraan Rasmi baginda, hari ini. https://t.co/ulXBzG90FE	66451	Positive	27	1496	2022-01-23T11:49:19.377428Z	2022-01-23T11:49:19.377447Z	1.975
@QaiSuhaimi___ Haha asal ada pace 54 tu	66450	Neutral	27	1495	2022-01-23T11:49:17.037298Z	2022-01-23T11:49:17.037309Z	1.697
@sadgirlnisa ada berkait mcm ni ke? ke pasal Big Bro yg melawat Sabah? https://t.co/ZsFbrTlc90	66449	Neutral	27	1494	2022-01-23T11:49:14.973361Z	2022-01-23T11:49:14.973373Z	3.742
@alexanderialeo @syedsigaraga Bagus idea tu... Hahahha.. lepas tu kena block..	66448	Negative	27	1493	2022-01-23T11:49:10.860912Z	2022-01-23T11:49:10.860927Z	4.715
Sedap!!	66447	Positive	17	1488	2022-01-23T11:37:49.717597Z	2022-01-23T11:37:49.717611Z	2.773
Average cadence pun dah improve banyak. Lepasni boleh target 180spm	66445	Positive	17	1486	2022-01-23T11:37:42.590166Z	2022-01-23T11:37:42.590181Z	1.938
Polisi memberikan izin untuk menyelenggarakan Liga 1 dan Liga 2 dengan syarat untuk para supporter tidak membuat ke https://t.co/hkQe0rBsGw	66444	Neutral	17	1485	2022-01-23T11:37:40.267468Z	2022-01-23T11:37:40.267483Z	4.852
@husnimohdamin Baiklah. Teach me senpaiii	66443	Positive	17	1484	2022-01-23T11:37:35.076161Z	2022-01-23T11:37:35.076174Z	1.591
@mosyukiborhan tahniah syuk!	66442	Positive	17	1483	2022-01-23T11:37:33.150742Z	2022-01-23T11:37:33.150755Z	1.213
ALLAHUAKHBAR JANJI TAKNAK MARAH MARAH DAH MITI PROMOTE CIKMAK! YA ALLAH THANK YOU SO MUCH!	66441	Positive	17	1482	2022-01-23T11:37:31.572781Z	2022-01-23T11:37:31.572798Z	4.768
@rafzanfazren Bertuahnya you sis	66440	Positive	17	1481	2022-01-23T11:37:26.421581Z	2022-01-23T11:37:26.421598Z	1.59
Lembik terus weh	66439	Negative	17	1480	2022-01-23T11:37:24.475150Z	2022-01-23T11:37:24.475157Z	1.453
Buat yang qrt duh aku ga expect bakal banyak yang qrt https://t.co/n6kVc2MYdI	66438	Positive	17	1479	2022-01-23T11:37:22.666952Z	2022-01-23T11:37:22.666960Z	6.538
Kajang pak malau kajang berlipat, Kajang hamba mengkuang layu, Dagang pak malay dagang berempat, Dagang hamba musafir lalu	66437	Neutral	17	1478	2022-01-23T11:37:15.746482Z	2022-01-23T11:37:15.746497Z	7.688
Dulu zaman kena marah tak hafal sifir pegang buku tulis baca yg cover blakang tu sambil menangis kat bucu bilik	66436	Negative	17	1477	2022-01-23T11:37:07.668869Z	2022-01-23T11:37:07.668878Z	5.023
Lapar dan mengantuk	66435	Negative	17	1476	2022-01-23T11:37:02.286424Z	2022-01-23T11:37:02.286440Z	10.587
Riweh nya	66433	Neutral	17	1474	2022-01-23T11:36:48.200362Z	2022-01-23T11:36:48.200378Z	3.753
Yong tau foo goreng dengan mee wantan subang ria mesti rindu aku kan	66432	Positive	17	1473	2022-01-23T11:36:44.075459Z	2022-01-23T11:36:44.075471Z	2.426
@501Awani Salam Takziah	66431	Negative	17	1472	2022-01-23T11:36:41.276453Z	2022-01-23T11:36:41.276466Z	26.359
@QaiSuhaimi___ Kahkah..kasut2 rare ni mmg menggugat..cuma laju x laju je tgn tekan nk beli tu	66430	Positive	17	1471	2022-01-23T11:36:14.473959Z	2022-01-23T11:36:14.473968Z	7.984
ya allah seronoknya dapat baringggggg	66429	Positive	17	1470	2022-01-23T11:36:06.141943Z	2022-01-23T11:36:06.141955Z	1.202
@izzatjamok suria sebatang dengan teh tarik	66428	Neutral	17	1469	2022-01-23T11:36:04.581370Z	2022-01-23T11:36:04.581384Z	2.635
Sabah State Gov under state program akan agih 10,000 laptops for hardcore poor students. Data pelajar kurang mampu throughout Sabah ni adalah dari e-kasih.	66427	Positive	17	1468	2022-01-23T11:36:01.584384Z	2022-01-23T11:36:01.584399Z	4.739
"Ada quote yg mungkin kalian suka~ ""Menyakiti hati seseorang itu seperti melempar batu ke lautan, Mudah sekali, Tapi apakah kamu tau . . . Seberapa dalam batu itu tenggelam?"" #IkatanCinta #IkatanCintaEp309"	66426	Neutral	17	1467	2022-01-23T11:35:56.511516Z	2022-01-23T11:35:56.511531Z	5.297
Ehh Huda mai balik umah umi .... #rinduawakseparuhnyawa	66425	Positive	17	1466	2022-01-23T11:35:50.830258Z	2022-01-23T11:35:50.830273Z	3.504
Gosok... Cuci... Basuh... Guna semula... https://t.co/GGivWLJuy7	66424	Neutral	17	1465	2022-01-23T11:35:46.972244Z	2022-01-23T11:35:46.972257Z	2.143
@WALLSOFBLACK sik askm	66423	Neutral	17	1464	2022-01-23T11:35:44.533264Z	2022-01-23T11:35:44.533279Z	1.173
@loqi38 @MusytaqAshari Jadi sekarang ni siapa yang boleh tentukan siapa yang boleh motivasi orang siapa yang tak? https://t.co/qdUyPlyXGN	66422	Negative	17	1463	2022-01-23T11:35:42.984402Z	2022-01-23T11:35:42.984417Z	2.043
@RinaMohdHarun @MuhyiddinYassin nak tanya #Sabah sebagai Wilayah berapa keluarga Wanita Tunggal dapat? 10K bakul ini untuk seluruh #Malaysia ker? tak cukup ni @anwaribrahim @madiustangau @hannahyeoh @SyedSaddiq @GobindSinghDeo @FelixJSaang @EwonBenedick https://t.co/nDNsc0nbts	66421	Negative	17	1462	2022-01-23T11:35:40.580177Z	2022-01-23T11:35:40.580192Z	3.569
@laalllaaauraa Cibiru juga udah ditutup polisi , buah batu sama pasir kaliki disegel satpol pp malah	66420	Negative	17	1461	2022-01-23T11:35:36.462333Z	2022-01-23T11:35:36.462348Z	1.946
Jumlah kes positif COVID-19 yang dicatatkan pada hari ini 9 Jun 2021 di seluruh negara, Pahang dan Kuantan. https://t.co/x0medHC9yy	66419	Neutral	17	1460	2022-01-23T11:35:34.171348Z	2022-01-23T11:35:34.171361Z	1.365
CassToff KYCINE AllStarSayaSaASAP https://t.co/Y6vBkC0K0m	66418	Neutral	17	1459	2022-01-23T11:35:32.463016Z	2022-01-23T11:35:32.463031Z	1.868
Wujud lagi ke Skuad Bridged Gempur Pemuda BN ni?	66417	Neutral	17	1458	2022-01-23T11:35:30.230515Z	2022-01-23T11:35:30.230527Z	2.802
Satu kluster baharu Covid-19 dilaporkan di Pahang hari ini. Kluster Jaya Gading Sumber: Jabatan Kesihatan Negeri Pahang. https://t.co/dLN3sMRmYn	66416	Negative	17	1457	2022-01-23T11:35:27.065088Z	2022-01-23T11:35:27.065101Z	1.622
@asyrafsaharudin Macam dah terlambat start episode 1 ni	66415	Negative	17	1456	2022-01-23T11:35:25.061860Z	2022-01-23T11:35:25.061884Z	3.144
saya lebih suka bini bijak dari saya, biarlah nak belajar sampai phd pon saya sanggup tunggu. Bukan setakat bijak, https://t.co/He7RB97TB0	66414	Positive	17	1455	2022-01-23T11:35:21.542238Z	2022-01-23T11:35:21.542254Z	5.735
Thank you encik sebab tweet macam ni. Kesian tengok adik saya clueless sebab dah 8 hari positif tapi belum dapat feedback dari kkm dan pakai gelang. Hanya kuarantin di rumah. Dia sedang menghadapi kesukaran bernafas. Hari ini lepas pergi CAC mereka terus bawak ke hospital.	66413	Negative	17	1454	2022-01-23T11:35:15.440370Z	2022-01-23T11:35:15.440385Z	4.005
Saya dapat interview kat pejabat tanah padang terap! 23/5 - Hantar resume 4/6- Dapat interview dah!! cepat kan? Hasil beli resume kreatif pakej rm22 je Berbaloi jimat pulak tu! Nak cuba pakai resume kreatif apply kerja? Tak yakin dengan Resume? https://t.co/Cgxkxw50FB	66412	Positive	17	1453	2022-01-23T11:35:11.073447Z	2022-01-23T11:35:11.073458Z	3.849
jok.jomik by ya allah alh sbabk sabah ne k .adar cok huldum ya https://t.co/bL3mXU3P3J	66411	Neutral	17	1452	2022-01-23T11:35:06.837939Z	2022-01-23T11:35:06.837950Z	4.044
Dh setahun pandemic ni, hr ni first time aku beli mask sekotak	66410	Neutral	17	1451	2022-01-23T11:35:02.429825Z	2022-01-23T11:35:02.429838Z	3.72
kh3 Kairi with long hair #kairi #kh #KingdomHearts https://t.co/z6qgRnf8Kf	66409	Neutral	17	1450	2022-01-23T11:34:51.099833Z	2022-01-23T11:34:51.099848Z	9578.566
@hafizuddingh Penat wey... Dah 8 minggu dah ni nak campur lagi 6 minggu	66407	Negative	17	1430	2022-01-23T08:55:04.943143Z	2022-01-23T08:55:04.943157Z	2.991
@noorfarhanaaa Haaa meriah lain mcm rata2 dok sembang	66406	Positive	17	1429	2022-01-23T08:55:01.592081Z	2022-01-23T08:55:01.592095Z	3.956
Doa khusus ummi ke anok dio yang nakal ni	66405	Positive	17	1428	2022-01-23T08:54:57.297264Z	2022-01-23T08:54:57.297276Z	2.452
@karamelxyz Masih #LinearGang skarang Kiwi nampak sedap sial https://t.co/a8Rsh0Si9t	66404	Positive	17	1427	2022-01-23T08:54:54.488705Z	2022-01-23T08:54:54.488717Z	2.284
last masuk sini 2019. rindu cinema MP Melaka	66403	Positive	17	1426	2022-01-23T08:54:51.852506Z	2022-01-23T08:54:51.852518Z	1.609
"unimapian: ""makan mana?"" ""mak lampir"""	66402	Neutral	17	1425	2022-01-23T08:54:49.879151Z	2022-01-23T08:54:49.879165Z	4.285
Hari ketiga Azwar Baheera tanpa pampers. Fuhh mencabar ea	66401	Neutral	17	1424	2022-01-23T01:55:55.399383Z	2022-01-23T01:55:55.399391Z	4.611
@SinarOnline Sekarang Rakyat Jelata mengalami kesusahan. Tidak dapat bekerja dan banyak perniagaan telah gulung tikar	66400	Negative	17	1423	2022-01-23T01:55:50.330010Z	2022-01-23T01:55:50.330024Z	40040.925
Di Mana Janji PN Bina 400 Menara Telekomunikasi Di Sabah? https://t.co/0dVfrM9Hb0 via @borneotodaynews	66399	Negative	17	1422	2022-01-22T14:48:28.324487Z	2022-01-22T14:48:28.324502Z	2.392
Letih juga baca teori2 puak yang dok push penggunaan ivermectin ni. Aku tak faham kenapa tak boleh sangat tunggu re https://t.co/lXuIETaOLc	66398	Negative	17	1421	2022-01-22T14:48:25.555465Z	2022-01-22T14:48:25.555477Z	3.092
28/5/2021 - (R07) Kerja-kerja penyenggaraan longkang di laluan FT15, Jalan Subang - Sg. Buloh, daerah Petaling #TeamRoadcare https://t.co/teUUmfRfBx	66397	Neutral	17	1420	2022-01-22T14:48:22.110678Z	2022-01-22T14:48:22.110686Z	3137.904
@icrmpuff Jempol lu nanti jadi sixpack	66396	Neutral	17	1419	2022-01-22T13:56:03.559419Z	2022-01-22T13:56:03.559433Z	144.084
oi sik sanggup fjfjfjfjdnd	66395	Neutral	17	1418	2022-01-22T13:53:39.075171Z	2022-01-22T13:53:39.075187Z	1.945
@IzaraAishah Farah ini bukan ikut telunjuk israel ke?	66394	Negative	17	1417	2022-01-22T13:53:36.775238Z	2022-01-22T13:53:36.775254Z	2.906
@f_hananooo Seksyen dua satu tiga kurungan satu	66393	Neutral	17	1416	2022-01-22T13:53:33.523800Z	2022-01-22T13:53:33.523814Z	2.312
Patut PH pagi santuy2, kalau dh sorang yg buat memang barai a.	66392	Negative	17	1415	2022-01-22T13:53:30.823175Z	2022-01-22T13:53:30.823189Z	7.679
@hazreeq88 @twtmarathon @Twt_Jogging @twtjogging Fuh tak pernah merasa lg vf ni	66391	Neutral	17	1414	2022-01-22T13:53:22.774459Z	2022-01-22T13:53:22.774469Z	4.104
Haihhh ada yang tambah lagi sepasang japgi kang	66390	Negative	17	1413	2022-01-22T13:53:18.326055Z	2022-01-22T13:53:18.326068Z	3.57
@syahiranalias Tp kilang dia mmg kilang essential,buat air kan. tp dari segi sop tktau lah jauh mana dilanggarnya	66389	Neutral	17	1412	2022-01-22T13:53:14.380790Z	2022-01-22T13:53:14.380812Z	3.789
Akhirnya punya gdm lagi, walau isinya sok mau jadi spy ala ala	66388	Positive	17	1411	2022-01-22T13:53:10.224698Z	2022-01-22T13:53:10.224715Z	3.916
Halo kak,Mohon maaf atas ketidaknyamanannya. Untuk informasi lebih lanjut silakan kakak hubungi Bank Bri LiveChat W https://t.co/fdwWD5cW4d	66387	Negative	17	1410	2022-01-22T13:53:05.961527Z	2022-01-22T13:53:05.961536Z	1.372
Abe Hiroshi kira Kelantan + Sarawak la	66386	Neutral	17	1409	2022-01-22T13:53:04.271525Z	2022-01-22T13:53:04.271533Z	1.695
@eizlansyahhh aku Pahang	66385	Neutral	17	1408	2022-01-22T13:53:02.238709Z	2022-01-22T13:53:02.238725Z	2.929
Kenapa eh aku rindu time duduk gombak rumah nuha tu	66384	Positive	17	1407	2022-01-22T13:52:58.964509Z	2022-01-22T13:52:58.964518Z	1.883
Yeay, 2 artis kegemaran ku, Pajura dan Lisa Surihatiku, akhirnya dua dua bertudung.	66383	Positive	17	1406	2022-01-22T13:52:56.724661Z	2022-01-22T13:52:56.724676Z	1.502
#feedback tq maklang @farahthiaaa @ Kuala Lumpur, Malaysia https://t.co/Z1cBjeruQ9	66382	Positive	17	1405	2022-01-22T13:52:54.871852Z	2022-01-22T13:52:54.871866Z	646.902
@hishamdanielll HAHAHAHAHAHAHAAHAHAHAHH benci laaaa location dia kadang2 detect siam sebab sebelah ni je	66381	Positive	17	1404	2022-01-22T13:42:07.310610Z	2022-01-22T13:42:07.310627Z	5.266
rekaberi run https://t.co/BKaQdvQuO4	66380	Neutral	17	1403	2022-01-22T13:42:01.671909Z	2022-01-22T13:42:01.671923Z	1.498
Buat kerja sekolah https://t.co/F7XHL03Rlk	66379	Neutral	17	1402	2022-01-22T13:41:59.836739Z	2022-01-22T13:41:59.836750Z	1.549
Laki yg study tp aku yg buat assignment pastu aku yg rajin susun notes dia by subject. Buat folder. Download powerp https://t.co/5kRJEJhEY5	66378	Positive	17	1401	2022-01-22T13:41:57.937212Z	2022-01-22T13:41:57.937226Z	2.253
@joshiepenguin Kau mabuk ya nyah	66377	Negative	17	1400	2022-01-22T13:41:55.296367Z	2022-01-22T13:41:55.296381Z	15.24
Malam ni malam jumaat kan ? Bunda dah upload video ni dlm channel Anak ikan kelantan helok Nak tengok full video dia lancap + fuck bantal ? Pm bunda okay Now ada promo Rm65 utk dua channel content berbeza Limited slot ! https://t.co/4WHvMepFFx	66376	Negative	17	1399	2022-01-22T13:41:39.695302Z	2022-01-22T13:41:39.695314Z	5.063
Baekhyun tops-	66375	Neutral	17	1398	2022-01-22T13:41:34.260615Z	2022-01-22T13:41:34.260629Z	4.238
Sayangnya masalah tidak memberikan peringatan ... sikap terbaik selalu mawas diri	66374	Negative	17	1397	2022-01-22T13:41:29.629449Z	2022-01-22T13:41:29.629463Z	2.759
@AlvaroAbimanyu1 Pulau Penyengat Tanjung Pinang. #programfolback #PuspitaNagari https://t.co/P9h2KdZs5P	66373	Neutral	17	1396	2022-01-22T13:41:26.504619Z	2022-01-22T13:41:26.504628Z	1.482
Dah bg details then bg la surat kan. Format dah siap cuma masukkan details ituh pon lewweh	66372	Negative	17	1395	2022-01-22T13:41:24.677298Z	2022-01-22T13:41:24.677314Z	6.871
@syazzosman Aiseh. Alu lapar ku maca ya. X kacak cita tok	66371	Neutral	17	1394	2022-01-22T13:41:17.434884Z	2022-01-22T13:41:17.434897Z	5.567
Pesta besar nih kite	66370	Neutral	17	1393	2022-01-22T13:41:11.541059Z	2022-01-22T13:41:11.541076Z	2.298
